mapping notes,item_number,section,naaccr_variable_code,naaccr_variable_name,Cancer Modifier Mapping,Map Measurement? (assumes Value) ,Maps To,new_concept,Athena URL,Already Done/,naaccr_variable_domain,concept_class_id,naaccr_variable_standard_concept,naaccr_item_start_date,naaccr_item_end_date,naaccr_item_400_parent,naaccr_item_522_parent,naaccr_variable_date,naaccr_variable_parent,naaccr_value_code,naaccr_value_name,naaccr_variable_domain-2,concept_class_id-2,naaccr_value_standard_concept
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@011,"Primary pattern 1, secondary pattern 1",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@012,"Primary pattern 1, secondary pattern 2",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@013,"Primary pattern 1, secondary pattern 3",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@014,"Primary pattern 1, secondary pattern 4",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@015,"Primary pattern 1, secondary pattern 5",Meas Value,NAACCR Value,S
,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@019,"Primary pattern 1, secondary pattern unknown",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@021,"Primary pattern 2, secondary pattern 1",Meas Value,NAACCR Value,S
,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@022,"Primary pattern 2, secondary pattern 2",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@023,"Primary pattern 2, secondary pattern 3",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@024,"Primary pattern 2, secondary pattern 4",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635467,,https://athena.ohdsi.org/search-terms/terms/1635467,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@025,"Primary pattern 2, secondary pattern 5",Meas Value,NAACCR Value,S
,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@029,"Primary pattern 2, secondary pattern unknown",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@031,"Primary pattern 3, secondary pattern 1",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@032,"Primary pattern 3, secondary pattern 2",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@033,"Primary pattern 3, secondary pattern 3",Meas Value,NAACCR Value,S
,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1633601,,https://athena.ohdsi.org/search-terms/terms/1633601,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@034,"Primary pattern 3, secondary pattern 4",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1634821,,https://athena.ohdsi.org/search-terms/terms/1634821,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@035,"Primary pattern 3, secondary pattern 5",Meas Value,NAACCR Value,S
,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@039,"Primary pattern 3, secondary pattern unknown",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@041,"Primary pattern 4, secondary pattern 1",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@042,"Primary pattern 4, secondary pattern 2",Meas Value,NAACCR Value,S
,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1634055,,https://athena.ohdsi.org/search-terms/terms/1634055,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@043,"Primary pattern 4, secondary pattern 3",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1634821,,https://athena.ohdsi.org/search-terms/terms/1634821,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@044,"Primary pattern 4, secondary pattern 4",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635817,,https://athena.ohdsi.org/search-terms/terms/1635817,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@045,"Primary pattern 4, secondary pattern 5",Meas Value,NAACCR Value,S
,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@049,"Primary pattern 4, secondary pattern unknown",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@051,"Primary pattern 5, secondary pattern 1",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@052,"Primary pattern 5, secondary pattern 2",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1634821,,https://athena.ohdsi.org/search-terms/terms/1634821,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@053,"Primary pattern 5, secondary pattern 3",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635817,,https://athena.ohdsi.org/search-terms/terms/1635817,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@054,"Primary pattern 5, secondary pattern 4",Meas Value,NAACCR Value,S
concept granularity lost,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,1635621,,https://athena.ohdsi.org/search-terms/terms/1635621,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@055,"Primary pattern 5, secondary pattern 5",Meas Value,NAACCR Value,S
,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@059,"Primary pattern 5, secondary pattern unknown",Meas Value,NAACCR Value,S
,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@099,"Primary pattern unknown, secondary pattern unknown",Meas Value,NAACCR Value,S
,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@988,"Not applicable: Information not collected for this case|(If this information is required by your standard setter, use of code 988 may result in an edit error.)",Meas Value,NAACCR Value,
,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@998,No prostatectomy/autopsy performed,Meas Value,NAACCR Value,S
,2863,Stage/Prognostic Factors,prostate@2863,Gleason's Primary Pattern and Secondary Pattern Values on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2863@999,No residual disease on prostatectomy/autopsy|Unknown or no information |Not documented in patient record,Meas Value,NAACCR Value,S
,2864,Stage/Prognostic Factors,prostate@2864,Gleason's Score on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2864@988,"Not applicable: Information not collected for this case (If this information is required by your standard setter, use of code 988 may result in an edit error.)",Meas Value,NAACCR Value,
,2864,Stage/Prognostic Factors,prostate@2864,Gleason's Score on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2864@998,No prostatectomy/autopsy performed,Meas Value,NAACCR Value,S
,2864,Stage/Prognostic Factors,prostate@2864,Gleason's Score on Prostatectomy/Autopsy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2864@999,No Gleason's score documented on prostatectomy/autopsy|No residual disease on prostatectomy/autopsy|Unknown or no information|Not documented in patient record,Meas Value,NAACCR Value,S
,2865,Stage/Prognostic Factors,appendix@2865,Histopathologic Grading,Cancer Modifier: Grade?,,1634371,,https://athena.ohdsi.org/search-terms/terms/1634371,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,appendix@2865@010,For NON-MUCINOUS tumors:| Well differentiated| Grade 1/4,Meas Value,NAACCR Value,S
concept granularity lost,2865,Stage/Prognostic Factors,appendix@2865,Histopathologic Grading,Cancer Modifier: Grade?,,1634371,,https://athena.ohdsi.org/search-terms/terms/1634371,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,appendix@2865@011,For MUCINOUS tumors:| Grade 1/2| Grade 1/3| Grade 1/4| Low grade| Well differentiated||Stated as Grade 1 with no information on the total number of codes in the grading system,Meas Value,NAACCR Value,S
,2865,Stage/Prognostic Factors,appendix@2865,Histopathologic Grading,Cancer Modifier: Grade?,,1634752,,https://athena.ohdsi.org/search-terms/terms/1634752,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,appendix@2865@020,For NON-MUCINOUS tumors:| Moderately differentiated| Grade 2/4,Meas Value,NAACCR Value,S
concept granularity lost,2865,Stage/Prognostic Factors,appendix@2865,Histopathologic Grading,Cancer Modifier: Grade?,,1634752,,https://athena.ohdsi.org/search-terms/terms/1634752,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,appendix@2865@021,For MUCINOUS tumors:| Grade 2/2| Grade 2/3| Grade 2/4| Grade 3/3| Grade 3/4| High grade| Moderately differentiated| Poorly differentiated|| Stated as Grade 2 or Grade 3 with no information on the total number of codes in the grading system,Meas Value,NAACCR Value,S
,2865,Stage/Prognostic Factors,appendix@2865,Histopathologic Grading,Cancer Modifier: Grade?,,1633749,,https://athena.ohdsi.org/search-terms/terms/1633749,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,appendix@2865@030,For NON-MUCINOUS tumors:| Poorly differentiated| Grade 3/4,Meas Value,NAACCR Value,S
,2865,Stage/Prognostic Factors,appendix@2865,Histopathologic Grading,Cancer Modifier: Grade?,,1635792,,https://athena.ohdsi.org/search-terms/terms/1635792,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,appendix@2865@040,For NON-MUCINOUS tumors:| Undifferentiated| Grade 4/4,Meas Value,NAACCR Value,S
,2865,Stage/Prognostic Factors,appendix@2865,Histopathologic Grading,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,appendix@2865@988,"Not applicable: Information not collected for this case|(If this information is required by your standard setter, use of code 988 may result in an edit error.)",Meas Value,NAACCR Value,
